Topic,Words,Frequency,Timestamp
18,"MOVIMENTO DEMOCRATICO, DEMOCRATICO BRASILEIRO, MOVIMENTO DEMOCRATICO BRASILEIRO, DEMOCRATICO, DEMOCRATICO BRASILEIRO PMDB",26,2017
20,"SUPREMO TRIBUNAL FEDERAL STF, TRIBUNAL FEDERAL STF, FEDERAL STF, SUPREMO TRIBUNAL, SUPREMO TRIBUNAL FEDERAL",7,2017
21,"DO SUL RS, RIO GRANDE DO SUL, GRANDE DO SUL, GRANDE DO SUL RS, DO SUL",28,2017
22,"ALTERAÇÃO LEGISLAÇÃO POLITICA, APOIO SENADO APROVAÇÃO PROJETO, AUTORIZAÇÃO MULHER, TRABALHO CARGO, SENADO APROVAÇÃO",17,2017
23,"CATARINA, SANTA CATARINA, DE SANTA CATARINA, DE SANTA, SANTA",27,2017
24,"FINANCEIRA CPMF, CONTRIBUIÇÃO PROVISORIA SOBRE MOVIMENTAÇÃO, SOBRE MOVIMENTAÇÃO FINANCEIRA CPMF, PROVISORIA SOBRE MOVIMENTAÇÃO FINANCEIRA, MOVIMENTAÇÃO FINANCEIRA CPMF",1,2017
25,"PRESERVAÇÃO, DESENVOLVIMENTO ECO, MEIO AMBIENTE DESENVOLVIMENTO ECO, NAÇÕES UNIDAS SOBRE MEIO, ECO",18,2017
26,"MT, DE MATO GROSSO, MATO GROSSO MT, DE MATO GROSSO MT, GROSSO MT",8,2017
28,"GRANDE DO SUL, RIO GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, RIO GRANDE DO",11,2017
29,"DISTRITO FEDERAL, FEDERAL DF, DISTRITO FEDERAL DF, DO DISTRITO FEDERAL, DO DISTRITO FEDERAL GDF",15,2017
30,"TRANSPORTES, DOS TRANSPORTES, DOS TRANSPORTES DNIT, DEPARTAMENTO NACIONAL DE INFRA, INFRA ESTRUTURA DOS TRANSPORTES",34,2017
31,"DEFESA APROVAÇÃO PROJETO, DEFESA APROVAÇÃO PROJETO DE, PLEBISCITO, PROJETO DE LEI ASSUNTO, DEFESA NECESSIDADE DELIBERAÇÃO CAMARA",31,2017
32,"MERCADO COMUM, MERCADO COMUM DO, COMUM DO SUL, MERCADO COMUM DO SUL, DO SUL MERCOSUL",3,2017
33,"BANCO, BANCO CENTRAL, CENTRAL DO BRASIL BACEN, DO BRASIL BACEN, BANCO CENTRAL DO",14,2017
34,"DO DESENVOLVIMENTO ECONOMICO SOCIAL, BANCO NACIONAL DO DESENVOLVIMENTO, NACIONAL DO DESENVOLVIMENTO ECONOMICO, NACIONAL DO DESENVOLVIMENTO, DO DESENVOLVIMENTO ECONOMICO",5,2017
35,"PARANA, DO PARANA, ESTADO DO PARANA, ESTADO DO PARANA PR, DO PARANA PR",16,2017
36,"DE INQUERITO CPI OBJETIVO, CPI OBJETIVO, INQUERITO CPI OBJETIVO, OBJETIVO INVESTIGAÇÃO, CPI OBJETIVO INVESTIGAÇÃO",17,2017
37,"CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, DE EMENDA CONSTITUIÇÃO PEC, EMENDA CONSTITUIÇÃO PEC, APROVAÇÃO PROPOSTA DE EMENDA",38,2017
38,"ESTADO DA BAHIA BA, DA BAHIA BA, BAHIA BA, ESTADO DA BAHIA, DA BAHIA",10,2017
39,"TELECOMUNICAÇÕES, DE TELECOMUNICAÇÕES, NACIONAL DE TELECOMUNICAÇÕES, TELECOMUNICAÇÃO, TELECOMUNICAÇÕES ANATEL",12,2017
40,"DE LEI DO SENADO, DO SENADO PLS, LEI DO SENADO PLS, LEI DO SENADO, DE LEI DO",40,2017
41,"LEI DA CAMARA PLC, CAMARA PLC, DA CAMARA PLC, LEI DA CAMARA, DA CAMARA",35,2017
42,"QUESTÃO DE, QUESTÃO DE ORDEM, APRESENTAÇÃO QUESTÃO, APRESENTAÇÃO QUESTÃO DE, APRESENTAÇÃO QUESTÃO DE ORDEM",16,2017
43,"AUMENTO VIOLENCIA, VIOLENCIA VITIMA, SEXUALIDADE, ORIGEM PAIS ESTRANGEIRO RUSSIA, BULLYING",23,2017
44,"DE EDUCAÇÃO, EDUCAÇÃO FISICA, MOVIMENTO SOCIAL, CONFEDERAÇÃO SINDICAL TRABALHADOR, PROGRAMA ASSISTENCIAL COMENTARIO",2,2017
45,"VETO, VETO VET, REJEIÇÃO VETO, REJEIÇÃO, ISS",7,2017
46,"SERVIÇOS ICMS, ICMS, DE MERCADORIAS SERVIÇOS ICMS, DE MERCADORIAS SERVIÇOS, MERCADORIAS SERVIÇOS",5,2017
47,"DA UNIÃO TCU, CONTAS DA UNIÃO TCU, DE CONTAS DA UNIÃO, CONTAS DA, TRIBUNAL DE CONTAS DA",7,2017
49,"RORAIMA RR, RORAIMA, DE RORAIMA RR, ESTADO DE RORAIMA RR, ESTADO DE RORAIMA",11,2017
50,"RIO GRANDE DO NORTE, GRANDE DO NORTE, GRANDE DO NORTE RN, DO NORTE, DO RIO GRANDE DO",26,2017
51,"GEOGRAFIA, BRASILEIRO DE GEOGRAFIA ESTATISTICA, GEOGRAFIA ESTATISTICA, DE GEOGRAFIA ESTATISTICA IBGE, DE GEOGRAFIA",8,2017
52,"CONSCIENTIZAÇÃO IMPORTANCIA POPULAÇÃO NEGRO, IMPORTANCIA POPULAÇÃO NEGRO, NACIONAL CONSCIENTIZAÇÃO IMPORTANCIA POPULAÇÃO, CONSCIENTIZAÇÃO IMPORTANCIA POPULAÇÃO, DIA NACIONAL CONSCIENTIZAÇÃO IMPORTANCIA",6,2017
53,"AEROPORTO, DE INFRAESTRUTURA AEROPORTUARIA INFRAERO, BRASILEIRA DE INFRAESTRUTURA, DE INFRAESTRUTURA AEROPORTUARIA, BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA",8,2017
-1,"EX PRESIDENTE, EX PRESIDENTE DA REPUBLICA, EX PRESIDENTE DA, PERIODO EXERCICIO, INACIO LULA DA SILVA",882,2018
0,"HOMENAGEM POSTUMA, HOMENAGEM POSTUMA MORTE, POSTUMA MORTE, ANIVERSARIO DE FUNDAÇÃO, DE FUNDAÇÃO",92,2018
1,"TRIBUNAL FEDERAL, SUPREMO, FEDERAL STF, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF",142,2018
3,"JANEIRO RJ, DE JANEIRO RJ, RIO DE JANEIRO RJ, RIO DE, DE JANEIRO",8,2018
4,"AMAZONAS, DO AMAZONAS, DO AMAZONAS AM, AMAZONAS AM, ESTADO DO AMAZONAS AM",44,2018
5,"JORNAL FOLHA DE PAULO, FOLHA DE PAULO, SOLICITAÇÃO ALOYSIO NUNES, DEFICIT HABITAÇÃO BRASIL SOLICITAÇÃO, PRISÃO IMIGRANTE",3,2018
6,"LUIZ INACIO LULA, INACIO LULA, LULA DA SILVA, INACIO LULA DA, INACIO LULA DA SILVA",101,2018
7,"REGISTRO APRESENTAÇÃO, REGISTRO PARTICIPAÇÃO, REGISTRO PARTICIPAÇÃO ORADOR, REGISTRO NECESSIDADE, SENADO REGISTRO",49,2018
8,"MEDIDA PROVISORIA MPV ASSUNTO, PROVISORIA MPV ASSUNTO, APROVAÇÃO MEDIDA PROVISORIA MPV, APROVAÇÃO MEDIDA PROVISORIA, MPV OBJETO",32,2018
9,"DA EDUCAÇÃO, DESENVOLVIMENTO DA EDUCAÇÃO, EDUCAÇÃO MEC, DA EDUCAÇÃO MEC, MINISTERIO DA EDUCAÇÃO MEC",37,2018
10,"PETROLEO, PETROLEO BRASILEIRO, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO PETROBRAS, PETROBRAS",98,2018
11,"CANCER, MEDICO, MEDICO ORIGEM, HOSPITAL, MEDICO ORIGEM PAIS",36,2018
12,"DO PIAUI, PIAUI, DO PIAUI PI, PIAUI PI, ESTADO DO PIAUI PI",9,2018
13,"FUTEBOL, ESTADIO, CAMPEONATO, CAMPEONATO MUNDIAL, MUNDIAL",7,2018
14,"ACRE, DO ACRE, ACRE AC, ESTADO DO ACRE, ESTADO DO ACRE AC",15,2018
15,"IMPEACHMENT, IMPEACHMENT DILMA ROUSSEFF, IMPEACHMENT DILMA, IMPEACHMENT DILMA ROUSSEFF EX, ROUSSEFF EX PRESIDENTE DA",9,2018
16,"RIO DE, RIO DE JANEIRO, RIO DE JANEIRO RJ, ESTADO DO RIO DE, DO RIO DE JANEIRO",41,2018
17,"RURAL, AGRICULTURA, DE ASSISTENCIA, PRODUTOR RURAL, TRABALHADOR RURAL",14,2018
18,"MOVIMENTO DEMOCRATICO, DEMOCRATICO BRASILEIRO, MOVIMENTO DEMOCRATICO BRASILEIRO, DEMOCRATICO, DEMOCRATICO BRASILEIRO MDB",14,2018
19,"OBJETO TRANSPARENCIA, OBJETO TRANSPARENCIA ADMINISTRATIVA, LEI FEDERAL OBJETO, FEDERAL OBJETO, CRIAÇÃO LEI FEDERAL",1,2018
20,"SUPREMO TRIBUNAL FEDERAL, SUPREMO TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL, TRIBUNAL FEDERAL STF, TRIBUNAL FEDERAL",4,2018
21,"RIO GRANDE DO SUL, GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, RIO GRANDE DO",22,2018
22,"COMENTARIO ATIVIDADE POLITICA, COMENTARIO ATIVIDADE, SALARIO RESULTADO PROCESSO LICITAÇÃO, SITUAÇÃO EMPREGADO TERCEIRIZAÇÃO SENADO, SENADO MOTIVO REDUÇÃO SALARIO",16,2018
23,"DE SANTA CATARINA, SANTA CATARINA, ESTADO DE SANTA CATARINA, ESTADO DE SANTA, DE SANTA CATARINA SC",4,2018
24,"PROVISORIA MPV DESTINO, SOCIALISTA PPS AUSENCIA LANÇAMENTO, AUSENCIA LANÇAMENTO CANDIDATO PRESIDENCIA, ADMINISTRAÇÃO CAIXA ECONOMICA, PERCENTAGEM TAXA DE",1,2018
25,"INTERNACIONAL MEIO AMBIENTE, DIA INTERNACIONAL MEIO AMBIENTE, MEIO AMBIENTE COMENTARIO, AMBIENTE COMENTARIO, FLORESTAL",19,2018
26,"DE MATO GROSSO, MATO GROSSO MT, DE MATO GROSSO MT, GROSSO MT, ESTADO DE MATO",6,2018
27,"REGULAMENTAÇÃO DISTRIBUIÇÃO RECURSOS, LEI COMPLEMENTAR PLP OBJETO, COMPLEMENTAR PLP OBJETO, PLP OBJETO, FINANCEIROS ORIGEM FUNDO DE",2,2018
28,"RIO GRANDE DO SUL, GRANDE DO SUL, RIO GRANDE, GRANDE DO SUL RS, ESTADO DO RIO GRANDE",4,2018
29,"DISTRITO FEDERAL, DISTRITO FEDERAL DF, FEDERAL DF, BRASILIA DF, FEDERAL DF MOTIVO",16,2018
30,"TRANSPORTES, DOS TRANSPORTES, MINISTERIO DOS TRANSPORTES, MINISTERIO DOS, MT",11,2018
31,"DEFESA APROVAÇÃO PROJETO DE, DEFESA APROVAÇÃO PROJETO, APRESENTAÇÃO PROPOSTA, PROPOSTA OBJETIVO SOLUÇÃO CRISE, INDICE RECUPERAÇÃO",16,2018
32,"MERCADO COMUM, MERCADO COMUM DO, MERCADO COMUM DO SUL, COMUM DO SUL MERCOSUL, DEBATE PARLAMENTO MERCADO COMUM",2,2018
33,"BANCO CENTRAL, CENTRAL DO BRASIL BACEN, BANCO CENTRAL DO BRASIL, BANCO CENTRAL DO, BRASIL BACEN",15,2018
35,"PARANA, DO PARANA, ESTADO DO PARANA, ESTADO DO PARANA PR, PARANA PR",14,2018
36,"CARTÃO DE CREDITO, DE CREDITO, CPI ASSUNTO, DE INQUERITO CPI ASSUNTO, INQUERITO CPI ASSUNTO",14,2018
37,"CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, PROPOSTA DE EMENDA, DE EMENDA CONSTITUIÇÃO PEC, EMENDA CONSTITUIÇÃO PEC",11,2018
38,"BA, DA BAHIA BA, BAHIA BA, ESTADO DA BAHIA BA, ESTADO DA BAHIA",8,2018
39,"TELECOMUNICAÇÕES, DE TELECOMUNICAÇÕES, NACIONAL DE TELECOMUNICAÇÕES, DE TELECOMUNICAÇÕES ANATEL, NACIONAL DE TELECOMUNICAÇÕES ANATEL",6,2018
40,"LEI DO SENADO PLS, DE LEI DO SENADO, LEI DO SENADO, DO SENADO PLS, PROJETO DE LEI DO",56,2018
41,"CAMARA PLC, DA CAMARA PLC, LEI DA CAMARA PLC, DA CAMARA, DA CAMARA PLC ASSUNTO",16,2018
42,"QUESTÃO DE ORDEM, APRESENTAÇÃO QUESTÃO, APRESENTAÇÃO QUESTÃO DE, APRESENTAÇÃO QUESTÃO DE ORDEM, RESPOSTA QUESTÃO DE ORDEM",11,2018
43,"VIOLENCIA VITIMA, VIOLENCIA VITIMA MULHER, COMBATE VIOLENCIA, ASSUNTO AUMENTO VIOLENCIA LOCAL, ASSUNTO AUMENTO VIOLENCIA",14,2018
44,"MT, RONDONOPOLIS MT, RONDONOPOLIS, OBJETIVO DEBATE ASSUNTO, LOCAL COMISSÃO DE EDUCAÇÃO",1,2018
45,"VETO, VETO VET, REPUBLICA ASSUNTO PERDÃO DIVIDA, ELOGIO DERRUBADA VETO VET, ELOGIO DERRUBADA VETO",2,2018
46,"SOBRE CIRCULAÇÃO DE MERCADORIAS, MERCADORIAS SERVIÇOS, CIRCULAÇÃO DE MERCADORIAS SERVIÇOS, SOBRE CIRCULAÇÃO DE, DE MERCADORIAS SERVIÇOS",6,2018
47,"TRIBUNAL DE CONTAS DA, UNIÃO TCU, DE CONTAS DA UNIÃO, CONTAS DA UNIÃO TCU, TRIBUNAL DE",5,2018
48,"IMPORTANCIA INSTITUTO CONTRIBUIÇÃO, HISTORIA IMPORTANCIA INSTITUTO CONTRIBUIÇÃO, HISTORIA IMPORTANCIA INSTITUTO, COMENTARIO HISTORIA IMPORTANCIA INSTITUTO, EMBRAPA COMENTARIO HISTORIA IMPORTANCIA",1,2018
49,"DE RORAIMA RR, ESTADO DE RORAIMA RR, ESTADO DE RORAIMA, RORAIMA RR, DE RORAIMA",22,2018
50,"GRANDE DO NORTE, RIO GRANDE DO NORTE, GRANDE DO NORTE RN, DO NORTE, DO RIO GRANDE DO",16,2018
51,"GEOGRAFIA, GEOGRAFIA ESTATISTICA IBGE, GEOGRAFIA ESTATISTICA, BRASILEIRO DE GEOGRAFIA ESTATISTICA, BRASILEIRO DE GEOGRAFIA",11,2018
52,"SAUDAÇÃO COMISSÃO ORGANIZAÇÃO, PARTICIPAÇÃO MULHER HOMENAGEM DIA, PROGRAMA SENADOR JUVENTUDE, MULHER HOMENAGEM DIA NACIONAL, PARTICIPAÇÃO MULHER HOMENAGEM",1,2018
53,"AEROPORTO, AVIAÇÃO CIVIL, NACIONAL DE AVIAÇÃO, DE AVIAÇÃO CIVIL ANAC, NACIONAL DE AVIAÇÃO CIVIL",3,2018
-1,"REFORMA PREVIDENCIA, REFORMA PREVIDENCIA SOCIAL, BOLSONARO, JAIR BOLSONARO, JAIR BOLSONARO PRESIDENTE DA",1470,2019
0,"ANIVERSARIO DE FUNDAÇÃO, SESSÃO ESPECIAL COMEMORAÇÃO, ESPECIAL COMEMORAÇÃO, SESSÃO ESPECIAL DESTINAÇÃO, ESPECIAL DESTINAÇÃO",232,2019
1,"TRIBUNAL FEDERAL, SUPREMO TRIBUNAL, FEDERAL STF, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF",158,2019
2,"PAIS DEFESA UTILIZAÇÃO, MELHORIA ABASTECIMENTO AGUA, MULTA OBJETIVO, PREÇO GAS LIQUEFEITO, PREÇO GAS LIQUEFEITO DE",1,2019
3,"DESTINAÇÃO GOVERNO, DESTAQUE IMPORTANCIA, APREENSÃO MOTIVO, GOVERNO FEDERAL COMENTARIO, LIMITAÇÃO GASTOS PUBLICOS",4,2019
4,"AMAZONAS, AMAZONICA, DO AMAZONAS, AMAZONAS AM, DO AMAZONAS AM",46,2019
5,"DE SÃO PAULO SP, ESTADO DE SÃO, ESTADO DE SÃO PAULO, SÃO PAULO SP, DE SÃO PAULO",4,2019
6,"EX PRESIDENTE, LULA DA SILVA, INACIO LULA DA SILVA, LUIZ INACIO LULA DA, LUIZ INACIO",72,2019
7,"REGISTRO APRESENTAÇÃO, REFORMA PREVIDENCIA SOCIAL, REFORMA PREVIDENCIA, REGISTRO REALIZAÇÃO AUDIENCIA PUBLICA, REGISTRO REALIZAÇÃO AUDIENCIA",80,2019
8,"MEDIDA PROVISORIA MPV ASSUNTO, APROVAÇÃO MEDIDA PROVISORIA MPV, APROVAÇÃO MEDIDA PROVISORIA, IRREGULARIDADE BENEFICIO, COMBATE IRREGULARIDADE BENEFICIO",73,2019
9,"DA EDUCAÇÃO, EDUCAÇÃO BASICA, DESENVOLVIMENTO DA EDUCAÇÃO, DA EDUCAÇÃO BASICA, DESENVOLVIMENTO DA EDUCAÇÃO BASICA",70,2019
10,"PETROLEO, PETROLEO BRASILEIRO PETROBRAS, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO, PRIVATIZAÇÃO",20,2019
11,"CANCER, HOSPITAL, HOMENAGEM HOSPITAL, SISTEMA UNICO DE SAUDE, UNICO DE SAUDE SUS",24,2019
12,"DO PIAUI, PIAUI, PIAUI PI, DO PIAUI PI, ESTADO DO PIAUI PI",3,2019
13,"FUTEBOL, CLUBE FUTEBOL, CAMPEONATO, CAMPEONATO MUNDIAL, DE FUNDAÇÃO CLUBE FUTEBOL",18,2019
14,"ACRE, DO ACRE, ACRE AC, ESTADO DO ACRE, DO ACRE AC",5,2019
15,"ORADOR ASSUNTO FIXAÇÃO PRAZO, AUTORIA ORADOR ASSUNTO FIXAÇÃO, RECEBIMENTO PEDIDO IMPEACHMENT, MESA DIRETORA SENADO DECISÃO, DIRETORA SENADO DECISÃO",1,2019
16,"DE JANEIRO RJ, RIO DE JANEIRO RJ, RIO DE JANEIRO, RIO DE, DE JANEIRO",9,2019
17,"RURAL, AGRICULTURA, PRODUTOR RURAL, AGRICOLA, ZONA RURAL",16,2019
18,"DEMOCRATICO, MOVIMENTO DEMOCRATICO, MOVIMENTO DEMOCRATICO BRASILEIRO, DEMOCRATICO BRASILEIRO, PARTIDO DA SOCIAL DEMOCRACIA",5,2019
19,"REGULAMENTAÇÃO LEI KANDIR, JAQUES WAGNER ASSUNTO, AÇÃO JUDICIAL RETIRADA, COMENTARIO PARTIDO POLITICO, JUDICIAL RETIRADA",2,2019
20,"FEDERAL STF, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL, SUPREMO TRIBUNAL",13,2019
21,"DO SUL RS, GRANDE DO SUL, RIO GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE DO",39,2019
22,"GRUPO REFORMA, REFORMA POLITICA, ASSUNTO REFORMA PREVIDENCIA, ASSUNTO REFORMA PREVIDENCIA SOCIAL, REFORMA PREVIDENCIA SOCIAL",30,2019
23,"CATARINA, SANTA CATARINA, DE SANTA CATARINA, ESTADO DE SANTA CATARINA, ESTADO DE SANTA",17,2019
24,"CONTRIBUIÇÃO PROVISORIA SOBRE MOVIMENTAÇÃO, FINANCEIRA CPMF, PROVISORIA SOBRE MOVIMENTAÇÃO FINANCEIRA, PROVISORIA SOBRE, SOBRE MOVIMENTAÇÃO FINANCEIRA CPMF",7,2019
25,"AMAZONICA, REGIÃO AMAZONICA, PRESERVAÇÃO, INTERNACIONAL MEIO AMBIENTE, DO MEIO AMBIENTE",41,2019
27,"LEI COMPLEMENTAR PLP, DE LEI COMPLEMENTAR PLP, PROJETO DE LEI COMPLEMENTAR, COMPLEMENTAR PLP, OBJETIVO REGULAMENTAÇÃO",6,2019
28,"GRANDE DO SUL, RIO GRANDE DO SUL, DO SUL, GRANDE DO SUL RS, RIO GRANDE",6,2019
29,"DISTRITO FEDERAL, DISTRITO FEDERAL DF, FEDERAL DF, BRASILIA DF, DISTRITO FEDERAL DF COMENTARIO",23,2019
30,"TRANSPORTES, DOS TRANSPORTES, DEPARTAMENTO NACIONAL DE INFRA, TRANSPORTES DNIT, DOS TRANSPORTES DNIT",7,2019
31,"DEFESA PROJETO DE LEI, DEFESA PROJETO DE, DEFESA PROJETO, DEFESA APROVAÇÃO PROJETO, DEFESA APROVAÇÃO PROJETO DE",27,2019
32,"MERCADO COMUM, DO SUL MERCOSUL, MERCADO COMUM DO SUL, COMUM DO SUL MERCOSUL, MERCADO COMUM DO",15,2019
33,"BANCO CENTRAL, DO BRASIL BACEN, BANCO CENTRAL DO, BRASIL BACEN, BANCO CENTRAL DO BRASIL",29,2019
34,"COMENTARIO APROVAÇÃO, BANCO, DE CREDITO, APROVAÇÃO MEDIDA PROVISORIA MPV, APROVAÇÃO MEDIDA PROVISORIA",4,2019
35,"PARANA, DO PARANA, ESTADO DO PARANA, PARANA PR, DO PARANA PR",9,2019
36,"INSTALAÇÃO COMISSÃO PARLAMENTAR DE, INSTALAÇÃO COMISSÃO PARLAMENTAR, INSTALAÇÃO COMISSÃO, DE INQUERITO CPI INVESTIGAÇÃO, CPI INVESTIGAÇÃO",49,2019
37,"DE EMENDA CONSTITUIÇÃO PEC, EMENDA CONSTITUIÇÃO PEC, PROPOSTA DE EMENDA CONSTITUIÇÃO, REFORMA PREVIDENCIA SOCIAL, REFORMA PREVIDENCIA",128,2019
38,"BAHIA BA, ESTADO DA BAHIA BA, DA BAHIA BA, ESTADO DA BAHIA, BAHIA",8,2019
39,"FUNDAÇÃO CENTRAIS ELETRICAS DO, ANIVERSARIO DE FUNDAÇÃO CENTRAIS, FUNDAÇÃO CENTRAIS, DE FUNDAÇÃO CENTRAIS, FUNDAÇÃO CENTRAIS ELETRICAS",8,2019
40,"DE LEI DO SENADO, DO SENADO PLS, LEI DO SENADO PLS, LEI DO SENADO, DE LEI DO",27,2019
41,"DE LEI DA CAMARA, DA CAMARA PLC, LEI DA CAMARA PLC, CAMARA PLC, DA CAMARA",16,2019
42,"DE ORDEM, QUESTÃO DE, QUESTÃO DE ORDEM, APRESENTAÇÃO QUESTÃO, APRESENTAÇÃO QUESTÃO DE",20,2019
43,"COMBATE CRIME, VIOLENCIA VITIMA, VIOLENCIA VITIMA MULHER, PERNAMBUCO PE APRESENTAÇÃO PESAMES, PE APRESENTAÇÃO PESAMES FAMILIA",14,2019
44,"ORÇAMENTO MINISTERIO DA EDUCAÇÃO, EDUCAÇÃO MEC REGISTRO, DA EDUCAÇÃO MEC REGISTRO, MINISTERIO DA EDUCAÇÃO MEC, DA EDUCAÇÃO MEC",1,2019
45,"VETO, VETO VET, VETO VET PROJETO, VET PROJETO, VETO VET PROJETO DE",11,2019
46,"APOIO PACTO FEDERATIVO, PACTO FEDERATIVO OBJETIVO DESCENTRALIZAÇÃO, REGULAMENTAÇÃO APLICAÇÃO, APERFEIÇOAMENTO LEI, FEDERATIVO OBJETIVO",1,2019
47,"DA UNIÃO TCU, UNIÃO TCU, CONTAS DA UNIÃO TCU, TRIBUNAL DE CONTAS DA, TCU",9,2019
48,"SUPERIOR INSTITUIÇÃO PUBLICA, LEGISLAÇÃO LEI FEDERAL, DISCUSSÃO CRIAÇÃO REGIÃO ADMINISTRATIVA, SUPERIOR INSTITUIÇÃO PUBLICA PRESTAÇÃO, REFERENCIA PISO SALARIAL PROFESSOR",1,2019
49,"DE RORAIMA RR, ESTADO DE RORAIMA, ESTADO DE RORAIMA RR, RORAIMA RR, RORAIMA",18,2019
50,"GRANDE DO NORTE RN, DO NORTE RN, RIO GRANDE DO NORTE, GRANDE DO NORTE, DO NORTE",14,2019
51,"GEOGRAFIA, DE GEOGRAFIA ESTATISTICA, GEOGRAFIA ESTATISTICA IBGE, DE GEOGRAFIA ESTATISTICA IBGE, INSTITUTO BRASILEIRO DE GEOGRAFIA",15,2019
52,"NEGRO, ABOLIÇÃO ESCRAVATURA ELOGIO ATUAÇÃO, DEBATE REALIZAÇÃO COMISSÃO DIREITOS, PAULO PAIM REFERENCIA, PARLAMENTAR POLITICA",2,2019
53,"AEROPORTO, AVIAÇÃO, EMPRESA BRASILEIRA DE, EMPRESA BRASILEIRA, LEILÃO CONCESSÃO AEROPORTO",7,2019
-1,"PANDEMIA, PANDEMIA NOVO, PANDEMIA NOVO CORONAVIRUS, PANDEMIA NOVO CORONAVIRUS COVID, NOVO CORONAVIRUS COVID",501,2020
0,"HOMENAGEM POSTUMA, POSTUMA MORTE, HOMENAGEM POSTUMA MORTE, VIDA PUBLICA, VOTO DE PESAR",19,2020
1,"TRIBUNAL FEDERAL, SUPREMO, SUPREMO TRIBUNAL FEDERAL STF, TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL",63,2020
2,"NOVO CORONAVIRUS, NOVO CORONAVIRUS COVID, CORONAVIRUS COVID, CORONAVIRUS, COVID",413,2020
4,"AMAZONAS, AMAZONICA, DO AMAZONAS, DO AMAZONAS AM, ESTADO DO AMAZONAS AM",20,2020
5,"VIDA ATIVIDADE, CONCLUSÃO ENSINO MEDIO ENSINO, CONTINUAÇÃO FORMAÇÃO, CIENTIFICA DEMONSTRAÇÃO, VIDA ATIVIDADE PROFISSIONAL",1,2020
6,"POSSIBILIDADE REELEIÇÃO, CRITICA POSSIBILIDADE, POLICIA FEDERAL OBTENÇÃO, INFORMAÇÃO PRIVILEGIO, NORDESTE REGIÃO AMAZONICA CRITICA",10,2020
7,"REGISTRO PROJETO DE LEI, REGISTRO PROJETO DE, REGISTRO PROJETO, BIENIO LEGISLATURA, MEMBROS MESA DIRETORA",13,2020
8,"APRESENTAÇÃO QUESTÃO DE ORDEM, APRESENTAÇÃO QUESTÃO DE, VOTAÇÃO MEDIDA PROVISORIA MPV, VOTAÇÃO MEDIDA PROVISORIA, VOTAÇÃO MEDIDA",16,2020
9,"DA EDUCAÇÃO, EDUCAÇÃO BASICA, DA EDUCAÇÃO BASICA, DESENVOLVIMENTO DA EDUCAÇÃO BASICA, DESENVOLVIMENTO DA EDUCAÇÃO",43,2020
10,"PETROLEO, BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO PETROBRAS, PETROLEO BRASILEIRO, PETROBRAS",8,2020
11,"DE SAUDE, HOSPITAL, MEDICAMENTOS, DE SAUDE SUS, UNICO DE SAUDE",10,2020
12,"DO PIAUI, PIAUI PI, ESTADO DO PIAUI, ESTADO DO PIAUI PI, PECUARIA FRUTICULTURA",3,2020
13,"FUTEBOL, CAMPEONATO, CRIAÇÃO PREMIO FRANCISCO CANDIDO, CLUBE ESTADO DE, DOS DEPUTADOS REFERENCIA REFORMA",3,2020
14,"ACRE AC, DO ACRE, ESTADO DO ACRE AC, DO ACRE AC, ESTADO DO ACRE",1,2020
15,"IMPEACHMENT, CRITICA GESTÃO EDUCAÇÃO, WEINTRAUB MINISTRO MINISTERIO DA, EDUCAÇÃO MEC MOTIVO AUSENCIA, WEINTRAUB MINISTRO MINISTERIO",4,2020
16,"RIO DE JANEIRO RJ, JANEIRO, ESTADO DO RIO DE, DO RIO DE JANEIRO, ESTADO DO RIO",3,2020
17,"RURAL, AGRICULTURA, PRODUTOR, PRODUTOR RURAL, AGRICULTURA FAMILIAR",10,2020
19,"COMENTARIO PROJETO DE, GRANDES FORTUNAS REDUÇÃO DESIGUALDADE, FORTUNAS REDUÇÃO DESIGUALDADE, DESIGUALDADE SOCIAL COMENTARIO PROJETO, FORTUNAS REDUÇÃO DESIGUALDADE SOCIAL",2,2020
20,"TRIBUNAL FEDERAL STF, FEDERAL STF, SUPREMO TRIBUNAL FEDERAL STF, SUPREMO TRIBUNAL FEDERAL, SUPREMO TRIBUNAL",4,2020
21,"RIO GRANDE DO SUL, GRANDE DO SUL RS, RIO GRANDE, RIO GRANDE DO, ESTADO DO RIO GRANDE",3,2020
