Topic,Words,Frequency,Timestamp
44,"independência autonomia, Casa, Casas, processo legislativo, não podemos",2,2021
46,"Armadas, Forças Armadas, Forças, implica Forças, implica Forças Armadas",3,2021
48,"Civil Internet, Marco Civil Internet, Internet, Civil, PLP",3,2021
49,"não prevê emendas, prevê emendas, processo legislativo, não prevê, emendas podem",3,2021
-1,"Brasil, Projeto, Projeto Lei, democracia, estados",180,2022
0,", , , , ",68,2022
1,"impeachment, processo impeachment, processo, crime responsabilidade, responsabilidade",9,2022
2,"população negra, Brasil, redemocratização, processo redemocratização, democrática Brasil",8,2022
3,"Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",24,2022
4,"federativo, financeiro, pacto federativo, superávit, estados municípios",7,2022
5,"medidas provisórias, relevância, urgência, medidas, relevância urgência",21,2022
6,"indígenas, terras, terras indígenas, transmissão, temporal",6,2022
7,"direito saúde, saúde pública, direito todos, acesso, saúde direito todos",13,2022
8,"publicidade, moralidade, administração pública, legalidade, legalidade impessoalidade",9,2022
9,"competência, proposição, competência União, Projeto Lei, apoia aprovação",38,2022
10,"homens mulheres, iguais, igualdade, igualdade gênero, igualdade direitos",4,2022
11,"direitos trabalhistas, trabalhistas, extras, convenções, recebimento",2,2022
12,"fiscal, Responsabilidade, Lei Responsabilidade, Fiscal, Responsabilidade Fiscal",8,2022
13,"democracia, democrático, novo Presidente República, indício, defesa instituições",4,2022
14,"liberdade, liberdade expressão, manifestação, liberdade imprensa, expressão implica",12,2022
15,"educação, Educação, Sistema Nacional Educação, Nacional Educação, educação básica",7,2022
17,"CPI, Parlamentar, pré requisitos, fato determinado, Comissão Parlamentar",2,2022
18,"entre Poderes, harmonia, harmônicos, harmônicos entre si, harmônicos entre",9,2022
19,"devido processo, cidadão expressar, devido processo legal, processo legal, jurisdição",4,2022
20,"royalties, recursos minerais, gás, exclusivamente educação pública prioridade, educação básica saúde",2,2022
21,"corrupção, legislação vigente garantir, constitucionais justiça social equidade, indulto graça, defende adiamento",9,2022
22,"meio ambiente, ambiente, ambiental, ambientais, proteção meio",10,2022
23,"mobilidade urbana, pessoas idosas, mobilidade, urbana, função social",5,2022
24,"palavras, parlamentares, quaisquer opiniões palavras votos, Deputados Senadores, civil penalmente",14,2022
25,"tribunais contas, tribunais, tributária, externo administração, externo administração pública",4,2022
26,"adolescentes, crianças adolescentes, família, adolescente, criança adolescente",4,2022
28,"Regimento, impugnar, Regimento Interno, contrárias, Regimento Interno Senado",1,2022
29,"Conselho República, composição Conselho República, deliberação Plenário, composição Conselho, composição",1,2022
30,"independência funcional, Ministério Público, Ministério, Público, sem pressões externas",1,2022
31,"crédito, abertura crédito, créditos, crédito extraordinário, extraordinário",7,2022
32,"emana povo, poder emana povo, poder emana, todo poder emana, todo poder emana povo",2,2022
33,"veto, pauta, tranca pauta, até dias, Congresso Nacional tem",1,2022
34,"gastos, saúde educação, recursos saúde educação, educação, educação anos implica",1,2022
36,"salário mínimo, salário, piso salarial enfermagem, salarial enfermagem, piso salarial",3,2022
37,"Franca, Zona Franca, Zona Franca Manaus, tratamento diferenciado, incentivos",4,2022
38,"autodeterminação, Brasil, autodeterminação povos, integração, Brasil deve",6,2022
39,"segurança pública, segurança pública direito, pública direito todos, pública direito, agentes",4,2022
40,"pétrea, cláusula pétrea, cláusula, pétreas, cláusulas pétreas",2,2022
41,"Território Estado, quadros União, amapaenses, pode emendada reconhecer direitos, aprovar PEC visa",1,2022
43,"educação, educação saúde, redução repasses, implica Governo não deveria, Governo não deveria",1,2022
44,"autonomia estados municípios, Casa, autonomia estados, Casa iniciadora, projeto Câmara",3,2022
45,"social, gestão eficiente, estava lá nosso, brasileiro conquistado, Social garantir",1,2022
46,"processo eleitoral, Forças Armadas, Armadas, processo eleitoral não, guarida",1,2022
48,"programação, telecomunicações, competência legislativa, privativa União, rádio",3,2022
49,"apoiamento, propostas emenda, propostas, pode emendada, tramitação",4,2022
51,"ir vir, direito ir vir, direito ir, direito ir vir implica, vir implica",3,2022
-1,"Brasil, Poder, Judiciário, contra, país",230,2023
0,", , , , ",115,2023
1,"impeachment, processo impeachment, pedidos impeachment, direitos políticos, políticos",6,2023
2,"direitos policiais, policiais civis, democracia semidireta, Brasil, policiais",7,2023
3,"Supremo, Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",35,2023
4,"fundo constitucional, estados municípios podem, Banco Central, municípios podem, Banco",5,2023
5,"medidas provisórias, medidas, medida provisória, provisória, medida",12,2023
6,"terras, terras indígenas, demarcação, demarcação terras, demarcação terras indígenas",38,2023
7,"saúde direito todos dever, saúde direito todos, saúde direito, direito todos dever, direito todos dever Estado",4,2023
8,"administração pública, administração, moralidade, publicidade, necessitados",5,2023
9,"competência, concorrente, concorrente União, competência legislativa, matéria",24,2023
10,"igualdade, iguais, homens mulheres, iguais perante, iguais perante lei",8,2023
11,"trabalho, trabalhadores, levando, jornada trabalho, trabalhistas",7,2023
12,"política externa, externa, Fiscal, Lei Responsabilidade Fiscal, Responsabilidade Fiscal",4,2023
13,"democrático, Estado democrático, democracia, democrático direito, Estado democrático direito",10,2023
14,"liberdade, liberdade expressão, pensamento, artística, livre manifestação",21,2023
15,"educação, educação direito, educação direito todos, qualificação, pleno desenvolvimento",10,2023
16,"objetivos, redução desigualdades sociais regionais, redução desigualdades sociais, desigualdades sociais regionais, redução desigualdades",1,2023
17,"CPI, CPIs, fato determinado, Inquérito, criação",7,2023
18,"entre Poderes, harmonia, independentes, independência, harmonia entre",28,2023
19,"devido processo legal, processo legal, devido processo, legal, judiciais",15,2023
21,"Brasil iniciativa, importância atualizar, destaca importância Parlamento, constitucional poder, liberdade democracia Brasil",3,2023
22,"meio ambiente, ambiente, ambiental, equilibrado, impacto",3,2023
23,"valores, garantidos brasileira, remunerada, plasma, Senado pode decidir",1,2023
24,"parlamentares, imunidade, palavras votos, opiniões palavras votos, inviolabilidade",13,2023
25,"tributária, tributário, sistema tributário, reforma tributária, tributárias",9,2023
26,"adolescentes, crianças adolescentes, família, família sociedade, família sociedade Estado",7,2023
27,"estado, estado implica, unidade federativa, federativa Brasil, federativa",2,2023
29,"sempre dentro limites constitucionais, individualizadas, sem evidências, exaustão, devem individualizadas",1,2023
30,"Ministério Público, Público, implica Ministério Público, implica Ministério, casais homoafetivos",2,2023
31,"unidades federadas, interestaduais, crédito, transferências, previsto Resolução Senado Federal",1,2023
32,"emana povo, poder emana povo, representantes, representantes eleitos, todo poder emana",3,2023
33,"vetos, vetos presidenciais, derrubada vetos presidenciais, derrubada vetos, presidenciais",1,2023
34,"eram, está estabelecido, Fiscal pois, incluindo base, futuros nós",1,2023
36,"salário mínimo, salário, piso salarial, periódicos, alimentação educação saúde",2,2023
37,"Franca, Zona Franca, Zona, Zona Franca Manaus, incentivos",4,2023
39,"segurança pública, dever Estado, garantir segurança pública, pública dever, segurança pública dever",6,2023
40,"Poderes Legislativo Executivo Judiciário, entre Poderes Legislativo, entre Poderes Legislativo Executivo, Poderes Legislativo Executivo, Poderes Legislativo",1,2023
41,"servidores, servidores ex, transposição, Roraima Amapá, ex territórios",3,2023
42,"prisão segunda, prisão segunda instância, instância, STF, inconstitucional",1,2023
43,"educação, investimento, mínimos constitucionais, Plano Nacional Educação, metas",1,2023
44,"Casa, Deputados, Câmara Deputados, Casas, posicionamento",5,2023
45,"Social, Seguridade, Seguridade Social, orçamento Seguridade Social, orçamento Seguridade",2,2023
47,"percentuais, complementação, teto gastos, União Fundeb, constitucionalizado",2,2023
48,"expressão imprensa, liberdade expressão imprensa, ferem liberdade expressão, liberdade expressão, diz Associação",1,2023
49,"emendas constitucionais, responsabilidade promulgação, defende legitimidade PEC, importante dizer população, legitimidade PEC",1,2023
51,"direito ir vir, me expressar, segurança pública, ir vir implica, vir implica",2,2023
-1,"Brasil, porte, Ministro, princípios, leis",227,2024
0,", , , , ",97,2024
1,"impeachment, processo impeachment, processo, indulto, crime responsabilidade",15,2024
2,"democracia, Brasil, Polícia Federal, Constituinte, Assembleia Nacional Constituinte",13,2024
3,"Supremo, Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",39,2024
4,"direitos individuais sociais, próprio Estado, débitos previdenciários, individuais sociais, Municípios",5,2024
5,"medidas, medidas provisórias, medida, medida provisória, relevância urgência",3,2024
6,"terras, indígenas, terras indígenas, marco temporal, demarcação",8,2024
7,"direito saúde, saúde direito todos, universal, saúde direito todos dever, direito todos dever",4,2024
8,"publicidade, administração pública, moralidade, impessoalidade administração, impessoalidade administração pública",7,2024
9,"inciso, competência União, proposição, direito tributário, constitucionalidade",20,2024
10,"iguais, igualdade, perante, iguais perante, iguais perante lei",13,2024
11,"trabalho, trabalhadores, levando, escravidão, Justiça Trabalho",5,2024
12,"fiscal, descumprimento metas, fiscalizar, equilíbrio fiscal, emendas parlamentares",7,2024
13,"democracia, democrático, Estado democrático, democrático direito, Estado democrático direito",12,2024
14,"liberdade, liberdade expressão, manifestação, expressão implica, liberdade imprensa",30,2024
15,"educação, acesso educação, educacional, educação básica, educação todos",7,2024
16,"desigualdades, desigualdades regionais, reduzir desigualdades, desigualdades sociais, erradicar pobreza",8,2024
17,"investigar, CPI, Ministro Alexandre Moraes, autoridades Ministro, deste Brasil",1,2024
18,"harmonia, entre Poderes, harmônicos, harmonia entre, harmônicos entre si",10,2024
19,"devido processo legal, processo legal, devido processo, legal, ampla defesa contraditório",14,2024
21,"proteção liberdades individuais democracia, analisado garantir, deve cuidadosamente analisado, deve cuidadosamente analisado garantir, pública critica decisão",3,2024
22,"ambiente, ambiental, meio ambiente, equilibrado, proteção ambiental",6,2024
23,"dignidade humana, direitos individuais, garantidos nossa, direitos fundamentais, direitos fundamentais garantidos",3,2024
24,"parlamentares, imunidade, parlamentar, imunidade parlamentar, opiniões palavras votos",28,2024
25,"tributária, revisões, reforma tributária, justiça tributária, tributário",2,2024
26,"criança, prioridade absoluta, adolescentes, crianças adolescentes, adolescente",3,2024
27,"Roraima, intervenção, Estado Roraima, intervenção federal, depois Estado",1,2024
28,"Regimento, proposições, interessa, contrárias, leis ou",2,2024
30,"Ministério Público, Ministério, Público, valorização tempo, magistrados membros Ministério",2,2024
31,"crédito, natureza financeira, interesse União, autorizar operações, Distrito Federal municípios",5,2024
32,"emana povo, poder emana povo, poder emana, povo implica, verdadeiramente",2,2024
34,"gastos excessivos, excessivos, administrativas, administrativas não devem, tal limitação",1,2024
36,"salário mínimo, mínimo, salário mínimo direito, mínimo direito, direito trabalhador",1,2024
37,"Zona Franca, Franca, Zona Franca Manaus, não respeita, novo",1,2024
38,"bilaterais, contexto Mercosul, Bolívia, necessidade fortalecer, integração regional",1,2024
39,"segurança pública, segurança pública direito, pública direito todos, pública direito, dever Estado",5,2024
40,"cláusula pétrea, cláusula, cláusulas, pétreas, cláusulas pétreas",3,2024
41,"ex Territórios, Territórios, servidores ex Territórios Federais, ex Territórios Federais, servidores ex Territórios",1,2024
42,"nada melhor, trânsito julgado, trânsito, apreensão, prisão",1,2024
44,"Câmara Deputados, Deputados, Casa, Câmara Deputados deve, Deputados deve",2,2024
45,"social, assistência social, assistência social previdência, social previdência, assistência",1,2024
46,"Forças Armadas, Armadas, respeitar República, institucionais país, cumprirem dever constitucional",1,2024
47,"crescimento emendas, indexador, receita corrente líquida, corrente líquida, receita corrente",1,2024
49,"impositivas, emendas impositivas, proposta emenda, propostas emenda, independentemente",6,2024
51,"ir vir, direito ir vir, ligação, questão justiça, você tem",2,2024
-1,"decretos, ações STF, Justiça deve, cidadãos, Mato",18,2025
0,", , , , ",20,2025
1,"impeachment, julgamento impeachment Dilma, Magno Malta Senador, presidia, funções públicas implica",1,2025
2,"redemocratização, Brasil, democracia, marco redemocratização, democrática",7,2025
3,"STF, regras eleitorais sejam, eleitorais sejam, Tribunal, moduladas",3,2025
5,"medidas provisórias, prevê rito específico, deve seguido garantir, seguido garantir, garantir legalidade legitimidade",1,2025
6,"recursos minerais, minerais, minas outros recursos, minerais metalurgia, minas outros recursos minerais",1,2025
8,"continuidade obras, caput Carta Magna, continuidade obras públicas, assegurar continuidade obras, eficiente transparente",1,2025
9,"escrutínio secreto, secreto, matéria insere, insere âmbito, atribuições Congresso Nacional",2,2025
10,"direitos obrigações, iguais direitos obrigações, mulheres iguais direitos obrigações, mulheres iguais direitos, iguais direitos",1,2025
11,"trabalho horas semanais, trabalho horas, horas semanais, trabalho, trabalhadores",2,2025
12,"relação abusos, poderes implica Senado, abusos outros poderes, abusos garantir equilíbrio entre, separação poderes papel",1,2025
13,"qualquer tentativa, pôr fim, Este momento, contra responsáveis, democracia ordem",1,2025
14,"há democracia, liberdade, liberdade expressão, livre não, deve seguir normas legais",1,2025
16,"ensino superior, processos seletivos, desigualdades, regionais, desigualdades regionais",1,2025
17,"corrigir excessos, Parlamento, papel fiscalização controle, contrário foi, implica Parlamento tem papel",1,2025
18,"Legislativo Executivo Judiciário, Executivo Judiciário, Legislativo Executivo, independência, Poderes Se",1,2025
19,"devido processo legal, processo legal, devido processo, duplo grau jurisdição, grau jurisdição",2,2025
22,"não estão regulamentados, estão regulamentados, meio ambiente, artigos não estão regulamentados, defende regulamentação artigos",1,2025
24,"opiniões palavras votos, imunidade parlamentar, parlamentares, civil penalmente, penalmente",5,2025
29,"estado defesa, consulta, imediata Congresso, imediata Congresso Nacional, Conselho Defesa Nacional",1,2025
32,"povo, emana povo, poder emana povo, todo poder emana povo, todo poder emana",1,2025
35,"secreto, voto secreto, voto aberto, votações, eleição Mesa",2,2025
44,"voltará, Casa, emendado, Casa iniciadora, lei aprovado",1,2025
51,"direito ir vir, sem consulta popular, livre trânsito, esse direito deve, critica instalação",1,2025
